Coord_x (m);Coord_y (m);Punto de Vigilancia;Camara Gran Angular;Camara Angulo Estrecho;Sensor Volumetrico;Detector sismico;Detector humo
380.0;270.0;0.0;0.0;0.0;0.0;0.0;0.0
380.0;280.0;0.0;0.0;0.0;0.0;0.0;0.0
380.0;290.0;0.0;0.0;0.0;1.0;0.0;0.0
380.0;300.0;0.0;0.0;0.0;0.0;0.0;0.0
380.0;310.0;0.0;0.0;0.0;0.0;0.0;0.0
380.0;320.0;0.0;1.0;0.0;0.0;0.0;0.0
380.0;330.0;0.0;0.0;0.0;0.0;0.0;0.0
380.0;340.0;0.0;0.0;1.0;0.0;1.0;0.0
380.0;350.0;0.0;1.0;1.0;1.0;1.0;1.0
380.0;360.0;0.0;0.0;0.0;0.0;0.0;0.0
380.0;370.0;1.0;0.0;0.0;0.0;0.0;0.0
380.0;380.0;0.0;0.0;0.0;0.0;0.0;0.0
380.0;390.0;0.0;0.0;0.0;0.0;0.0;0.0
380.0;400.0;0.0;0.0;0.0;0.0;0.0;0.0
380.0;410.0;0.0;0.0;0.0;0.0;0.0;0.0
380.0;420.0;0.0;0.0;0.0;0.0;0.0;0.0
380.0;430.0;0.0;0.0;0.0;0.0;1.0;0.0
380.0;440.0;0.0;0.0;0.0;0.0;0.0;0.0
380.0;450.0;0.0;0.0;1.0;0.0;0.0;0.0
380.0;460.0;0.0;0.0;0.0;0.0;0.0;0.0
380.0;470.0;0.0;0.0;0.0;1.0;0.0;1.0
380.0;480.0;0.0;0.0;0.0;0.0;0.0;0.0
380.0;490.0;1.0;0.0;0.0;0.0;0.0;0.0
390.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
390.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0
390.0;20.0;0.0;1.0;0.0;1.0;0.0;0.0
390.0;30.0;0.0;1.0;0.0;0.0;0.0;1.0
390.0;40.0;0.0;0.0;0.0;1.0;1.0;0.0
390.0;50.0;0.0;1.0;1.0;1.0;1.0;1.0
390.0;60.0;0.0;0.0;0.0;0.0;0.0;0.0
390.0;70.0;0.0;0.0;0.0;0.0;0.0;0.0
390.0;80.0;0.0;0.0;0.0;1.0;0.0;0.0
390.0;90.0;0.0;0.0;0.0;0.0;0.0;0.0
390.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0
390.0;110.0;1.0;0.0;1.0;0.0;1.0;0.0
390.0;120.0;0.0;0.0;0.0;0.0;0.0;0.0
390.0;130.0;0.0;0.0;0.0;0.0;0.0;0.0
390.0;140.0;0.0;0.0;0.0;0.0;0.0;0.0
390.0;150.0;0.0;0.0;0.0;0.0;0.0;0.0
390.0;160.0;0.0;1.0;0.0;0.0;0.0;0.0
390.0;170.0;0.0;0.0;0.0;0.0;0.0;0.0
390.0;180.0;0.0;1.0;0.0;0.0;1.0;0.0
390.0;190.0;0.0;0.0;0.0;0.0;0.0;0.0
390.0;200.0;0.0;0.0;1.0;0.0;0.0;0.0
390.0;210.0;0.0;0.0;0.0;0.0;0.0;0.0
390.0;220.0;0.0;0.0;0.0;0.0;0.0;0.0
390.0;230.0;0.0;1.0;0.0;1.0;0.0;0.0
390.0;240.0;0.0;0.0;0.0;0.0;0.0;0.0
390.0;250.0;1.0;0.0;0.0;0.0;1.0;0.0
390.0;260.0;0.0;0.0;0.0;0.0;0.0;0.0
390.0;270.0;0.0;0.0;0.0;0.0;1.0;0.0
390.0;280.0;0.0;1.0;0.0;1.0;0.0;0.0
390.0;290.0;0.0;0.0;1.0;1.0;0.0;0.0
390.0;300.0;0.0;0.0;0.0;0.0;0.0;0.0
390.0;310.0;0.0;0.0;0.0;0.0;0.0;0.0
390.0;320.0;0.0;0.0;1.0;1.0;0.0;0.0
390.0;330.0;0.0;0.0;0.0;0.0;0.0;0.0
390.0;340.0;0.0;0.0;1.0;0.0;0.0;0.0
390.0;350.0;0.0;0.0;0.0;0.0;0.0;0.0
390.0;360.0;0.0;0.0;0.0;0.0;0.0;0.0
390.0;370.0;1.0;0.0;0.0;0.0;0.0;0.0
390.0;380.0;0.0;0.0;0.0;0.0;0.0;0.0
390.0;390.0;0.0;0.0;0.0;0.0;0.0;0.0
390.0;400.0;0.0;0.0;0.0;0.0;0.0;1.0
390.0;410.0;0.0;0.0;0.0;0.0;1.0;0.0
390.0;420.0;0.0;0.0;0.0;0.0;0.0;0.0
390.0;430.0;0.0;0.0;0.0;0.0;0.0;0.0
390.0;440.0;0.0;0.0;0.0;0.0;1.0;0.0
390.0;450.0;0.0;1.0;1.0;1.0;0.0;1.0
390.0;460.0;0.0;0.0;0.0;0.0;0.0;0.0
390.0;470.0;0.0;0.0;0.0;0.0;0.0;0.0
390.0;480.0;0.0;0.0;0.0;0.0;0.0;0.0
390.0;490.0;1.0;0.0;0.0;0.0;0.0;0.0
400.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
400.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0
400.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0
400.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0
400.0;40.0;0.0;1.0;0.0;0.0;0.0;0.0
400.0;50.0;0.0;0.0;0.0;0.0;0.0;0.0
400.0;60.0;0.0;0.0;0.0;0.0;0.0;0.0
400.0;70.0;0.0;0.0;0.0;0.0;0.0;0.0
400.0;80.0;0.0;0.0;0.0;0.0;0.0;0.0
400.0;90.0;0.0;0.0;0.0;0.0;0.0;0.0
400.0;100.0;0.0;1.0;1.0;1.0;1.0;0.0
400.0;110.0;1.0;0.0;0.0;0.0;1.0;0.0
400.0;120.0;0.0;0.0;0.0;0.0;0.0;0.0
400.0;130.0;0.0;0.0;0.0;0.0;0.0;0.0
400.0;140.0;0.0;1.0;1.0;1.0;1.0;1.0
400.0;150.0;0.0;0.0;1.0;0.0;0.0;0.0
400.0;160.0;0.0;0.0;1.0;0.0;0.0;0.0
400.0;170.0;0.0;0.0;0.0;0.0;0.0;0.0
400.0;180.0;0.0;1.0;0.0;0.0;0.0;0.0
400.0;190.0;0.0;0.0;0.0;0.0;1.0;0.0
400.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0
400.0;210.0;0.0;0.0;0.0;0.0;1.0;0.0
400.0;220.0;0.0;0.0;0.0;0.0;0.0;0.0
400.0;230.0;0.0;0.0;0.0;0.0;0.0;0.0
400.0;240.0;0.0;0.0;1.0;0.0;0.0;0.0
400.0;250.0;1.0;0.0;1.0;1.0;0.0;0.0
400.0;260.0;0.0;0.0;0.0;0.0;0.0;0.0
400.0;270.0;0.0;0.0;0.0;0.0;0.0;0.0
400.0;280.0;0.0;0.0;0.0;0.0;0.0;0.0
400.0;290.0;0.0;0.0;0.0;1.0;0.0;1.0
400.0;300.0;0.0;0.0;0.0;1.0;0.0;1.0
400.0;310.0;0.0;0.0;0.0;0.0;1.0;0.0
400.0;320.0;0.0;0.0;0.0;0.0;0.0;0.0
400.0;330.0;0.0;0.0;0.0;0.0;1.0;0.0
400.0;340.0;0.0;0.0;0.0;0.0;0.0;0.0
400.0;350.0;0.0;0.0;0.0;0.0;0.0;0.0
400.0;360.0;0.0;0.0;0.0;0.0;0.0;0.0
400.0;370.0;1.0;0.0;0.0;0.0;0.0;0.0
400.0;380.0;0.0;1.0;0.0;0.0;1.0;0.0
400.0;390.0;0.0;1.0;0.0;0.0;0.0;0.0
400.0;400.0;0.0;0.0;0.0;0.0;0.0;0.0
400.0;410.0;0.0;0.0;0.0;0.0;0.0;0.0
400.0;420.0;0.0;0.0;0.0;0.0;0.0;0.0
400.0;430.0;0.0;0.0;0.0;0.0;0.0;0.0
400.0;440.0;0.0;1.0;1.0;1.0;1.0;1.0
400.0;450.0;0.0;0.0;0.0;0.0;0.0;0.0
400.0;460.0;0.0;0.0;1.0;1.0;0.0;0.0
400.0;470.0;0.0;0.0;0.0;0.0;0.0;0.0
400.0;480.0;0.0;0.0;0.0;0.0;0.0;0.0
400.0;490.0;1.0;0.0;0.0;0.0;0.0;0.0
410.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
410.0;10.0;0.0;0.0;0.0;0.0;0.0;1.0
410.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0
410.0;30.0;0.0;1.0;0.0;0.0;0.0;0.0
410.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0
410.0;50.0;0.0;0.0;0.0;0.0;1.0;1.0
410.0;60.0;0.0;0.0;0.0;0.0;0.0;0.0
410.0;70.0;0.0;0.0;0.0;0.0;0.0;0.0
410.0;80.0;0.0;0.0;0.0;0.0;0.0;0.0
410.0;90.0;0.0;0.0;0.0;1.0;1.0;0.0
410.0;100.0;0.0;0.0;0.0;0.0;1.0;0.0
410.0;110.0;1.0;0.0;0.0;0.0;0.0;0.0
410.0;120.0;0.0;0.0;0.0;0.0;0.0;0.0
410.0;130.0;0.0;0.0;1.0;0.0;0.0;0.0
410.0;140.0;0.0;0.0;0.0;0.0;1.0;0.0
410.0;150.0;0.0;0.0;0.0;0.0;0.0;0.0
410.0;160.0;0.0;0.0;0.0;0.0;0.0;0.0
410.0;170.0;0.0;0.0;0.0;0.0;0.0;0.0
410.0;180.0;0.0;0.0;0.0;0.0;1.0;0.0
410.0;190.0;0.0;0.0;0.0;0.0;0.0;0.0
410.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0
410.0;210.0;0.0;1.0;0.0;0.0;0.0;0.0
410.0;220.0;0.0;0.0;0.0;1.0;0.0;1.0
410.0;230.0;0.0;0.0;0.0;1.0;0.0;0.0
410.0;240.0;0.0;0.0;0.0;0.0;0.0;0.0
410.0;250.0;1.0;0.0;0.0;0.0;0.0;0.0
410.0;260.0;0.0;0.0;0.0;0.0;0.0;0.0
410.0;270.0;0.0;0.0;0.0;0.0;0.0;0.0
410.0;280.0;0.0;0.0;0.0;0.0;0.0;0.0
410.0;290.0;0.0;0.0;0.0;0.0;0.0;1.0
410.0;300.0;0.0;0.0;0.0;0.0;0.0;0.0
410.0;310.0;0.0;0.0;0.0;0.0;0.0;0.0
410.0;320.0;0.0;0.0;0.0;0.0;0.0;0.0
410.0;330.0;0.0;0.0;0.0;0.0;0.0;0.0
410.0;340.0;0.0;0.0;0.0;0.0;0.0;0.0
410.0;350.0;0.0;1.0;0.0;1.0;0.0;0.0
410.0;360.0;0.0;0.0;0.0;0.0;0.0;0.0
410.0;370.0;1.0;0.0;0.0;1.0;0.0;0.0
410.0;380.0;0.0;0.0;0.0;0.0;0.0;0.0
410.0;390.0;0.0;0.0;0.0;0.0;1.0;0.0
410.0;400.0;0.0;0.0;0.0;0.0;0.0;0.0
410.0;410.0;0.0;0.0;0.0;0.0;0.0;0.0
410.0;420.0;0.0;0.0;0.0;1.0;0.0;0.0
410.0;430.0;0.0;0.0;0.0;0.0;0.0;0.0
410.0;440.0;0.0;0.0;1.0;0.0;0.0;0.0
410.0;450.0;0.0;0.0;0.0;0.0;0.0;0.0
410.0;460.0;0.0;0.0;0.0;0.0;0.0;0.0
410.0;470.0;0.0;0.0;1.0;0.0;0.0;0.0
410.0;480.0;0.0;1.0;0.0;1.0;0.0;0.0
410.0;490.0;1.0;0.0;0.0;0.0;0.0;0.0
420.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
420.0;10.0;0.0;0.0;1.0;0.0;0.0;0.0
420.0;20.0;0.0;0.0;0.0;0.0;0.0;1.0
420.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0
420.0;40.0;0.0;0.0;1.0;0.0;0.0;0.0
420.0;50.0;0.0;1.0;0.0;0.0;0.0;0.0
420.0;60.0;0.0;0.0;0.0;0.0;0.0;0.0
420.0;70.0;0.0;0.0;0.0;0.0;0.0;0.0
420.0;80.0;0.0;0.0;0.0;0.0;0.0;0.0
420.0;90.0;0.0;0.0;0.0;1.0;1.0;1.0
420.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0
420.0;110.0;1.0;0.0;0.0;0.0;0.0;0.0
420.0;120.0;0.0;0.0;0.0;1.0;0.0;0.0
420.0;130.0;0.0;0.0;0.0;0.0;0.0;1.0
420.0;140.0;0.0;1.0;0.0;0.0;0.0;0.0
420.0;150.0;0.0;0.0;0.0;0.0;0.0;0.0
420.0;160.0;0.0;0.0;0.0;1.0;0.0;0.0
420.0;170.0;0.0;0.0;0.0;0.0;0.0;1.0
420.0;180.0;0.0;1.0;0.0;0.0;0.0;0.0
420.0;190.0;0.0;0.0;0.0;0.0;0.0;0.0
420.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0
420.0;210.0;0.0;0.0;0.0;1.0;0.0;1.0
420.0;220.0;0.0;0.0;0.0;1.0;0.0;0.0
420.0;230.0;0.0;0.0;0.0;0.0;0.0;0.0
420.0;240.0;0.0;0.0;0.0;0.0;0.0;0.0
420.0;250.0;1.0;0.0;0.0;0.0;1.0;1.0
420.0;260.0;0.0;0.0;1.0;0.0;0.0;0.0
420.0;270.0;0.0;0.0;0.0;0.0;0.0;0.0
420.0;280.0;0.0;0.0;1.0;0.0;0.0;0.0
420.0;290.0;0.0;0.0;0.0;0.0;0.0;0.0
420.0;300.0;0.0;0.0;0.0;0.0;0.0;0.0
420.0;310.0;0.0;0.0;0.0;0.0;0.0;0.0
420.0;320.0;0.0;0.0;0.0;0.0;0.0;0.0
420.0;330.0;0.0;0.0;0.0;0.0;0.0;0.0
420.0;340.0;0.0;0.0;0.0;0.0;0.0;0.0
420.0;350.0;0.0;0.0;0.0;0.0;0.0;0.0
420.0;360.0;0.0;0.0;0.0;1.0;0.0;1.0
420.0;370.0;1.0;0.0;0.0;0.0;0.0;0.0
420.0;380.0;0.0;0.0;1.0;0.0;0.0;0.0
420.0;390.0;0.0;0.0;0.0;0.0;0.0;0.0
420.0;400.0;0.0;0.0;0.0;0.0;0.0;0.0
420.0;410.0;0.0;0.0;0.0;1.0;0.0;0.0
420.0;420.0;0.0;0.0;0.0;0.0;0.0;0.0
420.0;430.0;0.0;0.0;0.0;0.0;1.0;0.0
420.0;440.0;0.0;0.0;0.0;0.0;0.0;0.0
420.0;450.0;0.0;0.0;0.0;0.0;1.0;0.0
420.0;460.0;0.0;0.0;0.0;0.0;0.0;0.0
420.0;470.0;0.0;0.0;0.0;0.0;0.0;0.0
420.0;480.0;0.0;0.0;1.0;0.0;0.0;0.0
420.0;490.0;1.0;0.0;0.0;0.0;0.0;0.0
430.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
430.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0
430.0;20.0;0.0;1.0;0.0;0.0;1.0;0.0
430.0;30.0;0.0;1.0;0.0;0.0;0.0;0.0
430.0;40.0;0.0;0.0;0.0;0.0;0.0;1.0
430.0;50.0;0.0;0.0;0.0;0.0;1.0;1.0
430.0;60.0;0.0;0.0;0.0;0.0;0.0;0.0
430.0;70.0;0.0;1.0;0.0;0.0;0.0;0.0
430.0;80.0;0.0;0.0;0.0;0.0;0.0;0.0
430.0;90.0;0.0;0.0;0.0;0.0;0.0;0.0
430.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0
430.0;110.0;1.0;0.0;0.0;0.0;0.0;0.0
430.0;120.0;0.0;0.0;0.0;0.0;0.0;0.0
430.0;130.0;0.0;0.0;0.0;0.0;1.0;0.0
430.0;140.0;0.0;0.0;0.0;0.0;0.0;0.0
430.0;150.0;0.0;0.0;0.0;0.0;0.0;0.0
430.0;160.0;0.0;1.0;0.0;0.0;0.0;0.0
430.0;170.0;0.0;0.0;0.0;0.0;0.0;0.0
430.0;180.0;0.0;0.0;0.0;0.0;0.0;0.0
430.0;190.0;0.0;0.0;1.0;0.0;1.0;0.0
430.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0
430.0;210.0;0.0;1.0;0.0;1.0;1.0;0.0
430.0;220.0;0.0;0.0;0.0;0.0;0.0;0.0
430.0;230.0;0.0;0.0;0.0;0.0;0.0;0.0
430.0;240.0;0.0;0.0;0.0;0.0;0.0;0.0
430.0;250.0;1.0;0.0;0.0;0.0;0.0;0.0
430.0;260.0;0.0;0.0;0.0;0.0;0.0;0.0
430.0;270.0;0.0;0.0;1.0;0.0;0.0;0.0
430.0;280.0;0.0;1.0;1.0;1.0;1.0;1.0
430.0;290.0;0.0;0.0;0.0;0.0;0.0;0.0
430.0;300.0;0.0;0.0;0.0;0.0;0.0;0.0
430.0;310.0;0.0;0.0;0.0;0.0;0.0;0.0
430.0;320.0;0.0;0.0;0.0;0.0;0.0;0.0
430.0;330.0;0.0;0.0;0.0;0.0;0.0;0.0
430.0;340.0;0.0;0.0;0.0;0.0;0.0;0.0
430.0;350.0;0.0;0.0;0.0;0.0;0.0;0.0
430.0;360.0;0.0;0.0;0.0;0.0;0.0;0.0
430.0;370.0;1.0;1.0;0.0;0.0;0.0;0.0
430.0;380.0;0.0;0.0;0.0;0.0;0.0;0.0
430.0;390.0;0.0;0.0;0.0;0.0;0.0;0.0
430.0;400.0;0.0;0.0;0.0;0.0;0.0;0.0
430.0;410.0;0.0;1.0;0.0;0.0;1.0;0.0
430.0;420.0;0.0;1.0;0.0;1.0;0.0;0.0
430.0;430.0;0.0;0.0;0.0;0.0;0.0;0.0
430.0;440.0;0.0;0.0;0.0;0.0;0.0;0.0
430.0;450.0;0.0;0.0;0.0;0.0;0.0;0.0
430.0;460.0;0.0;0.0;0.0;1.0;0.0;0.0
430.0;470.0;0.0;0.0;0.0;1.0;1.0;0.0
430.0;480.0;0.0;0.0;0.0;0.0;0.0;1.0
430.0;490.0;1.0;0.0;0.0;0.0;0.0;0.0
440.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0
440.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0
440.0;20.0;0.0;0.0;1.0;1.0;1.0;1.0
440.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0
440.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0
440.0;50.0;0.0;0.0;0.0;0.0;0.0;0.0
440.0;60.0;0.0;0.0;0.0;0.0;0.0;0.0
440.0;70.0;0.0;0.0;0.0;0.0;0.0;0.0
440.0;80.0;0.0;0.0;0.0;0.0;1.0;0.0
440.0;90.0;0.0;0.0;0.0;0.0;0.0;0.0
440.0;100.0;0.0;1.0;1.0;1.0;1.0;1.0
440.0;110.0;1.0;0.0;0.0;0.0;0.0;0.0
440.0;120.0;0.0;0.0;0.0;0.0;0.0;0.0
440.0;130.0;0.0;1.0;0.0;0.0;0.0;0.0
440.0;140.0;0.0;0.0;0.0;0.0;0.0;0.0
440.0;150.0;0.0;0.0;0.0;0.0;0.0;0.0
440.0;160.0;0.0;0.0;0.0;0.0;0.0;0.0
440.0;170.0;0.0;1.0;0.0;0.0;0.0;0.0
440.0;180.0;0.0;0.0;0.0;0.0;0.0;0.0
440.0;190.0;0.0;0.0;0.0;0.0;1.0;1.0
440.0;200.0;0.0;0.0;1.0;0.0;0.0;0.0
440.0;210.0;0.0;1.0;1.0;0.0;1.0;1.0
440.0;220.0;0.0;0.0;0.0;0.0;0.0;1.0
440.0;230.0;0.0;0.0;0.0;0.0;0.0;0.0
440.0;240.0;0.0;0.0;0.0;0.0;0.0;0.0
440.0;250.0;1.0;1.0;0.0;0.0;0.0;0.0
440.0;260.0;0.0;0.0;0.0;0.0;0.0;0.0
440.0;270.0;0.0;0.0;0.0;0.0;0.0;0.0
440.0;280.0;0.0;0.0;0.0;0.0;0.0;0.0
440.0;290.0;0.0;0.0;0.0;0.0;0.0;0.0
440.0;300.0;0.0;0.0;0.0;0.0;0.0;0.0
440.0;310.0;0.0;0.0;1.0;1.0;0.0;0.0
440.0;320.0;0.0;0.0;0.0;0.0;0.0;0.0
440.0;330.0;0.0;0.0;1.0;0.0;0.0;0.0
440.0;340.0;0.0;0.0;0.0;0.0;1.0;1.0
440.0;350.0;0.0;0.0;0.0;0.0;0.0;0.0
440.0;360.0;0.0;0.0;0.0;0.0;0.0;0.0
440.0;370.0;1.0;1.0;1.0;0.0;1.0;1.0
440.0;380.0;0.0;0.0;0.0;0.0;0.0;0.0
440.0;390.0;0.0;0.0;0.0;0.0;0.0;0.0
440.0;400.0;0.0;0.0;0.0;0.0;1.0;0.0
440.0;410.0;0.0;0.0;0.0;0.0;0.0;0.0
440.0;420.0;0.0;0.0;0.0;0.0;0.0;0.0
440.0;430.0;0.0;0.0;0.0;0.0;0.0;0.0
440.0;440.0;0.0;1.0;0.0;0.0;0.0;0.0
440.0;450.0;0.0;0.0;1.0;0.0;1.0;1.0
440.0;460.0;0.0;0.0;1.0;1.0;1.0;1.0
440.0;470.0;0.0;0.0;0.0;0.0;0.0;0.0
440.0;480.0;0.0;0.0;0.0;0.0;0.0;1.0
440.0;490.0;1.0;0.0;0.0;0.0;0.0;0.0
450.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0
450.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0
450.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0
450.0;30.0;0.0;0.0;1.0;0.0;0.0;0.0
450.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0
450.0;50.0;0.0;0.0;0.0;0.0;0.0;1.0
450.0;60.0;0.0;0.0;0.0;1.0;0.0;0.0
450.0;70.0;0.0;0.0;0.0;0.0;0.0;0.0
450.0;80.0;0.0;0.0;0.0;0.0;0.0;0.0
450.0;90.0;0.0;1.0;0.0;0.0;0.0;0.0
450.0;100.0;0.0;0.0;1.0;0.0;1.0;0.0
450.0;110.0;1.0;0.0;0.0;0.0;0.0;0.0
450.0;120.0;0.0;0.0;0.0;0.0;0.0;0.0
450.0;130.0;0.0;0.0;0.0;0.0;0.0;0.0
450.0;140.0;0.0;0.0;0.0;0.0;0.0;0.0
450.0;150.0;0.0;1.0;1.0;1.0;1.0;1.0
450.0;160.0;0.0;0.0;0.0;0.0;0.0;0.0
450.0;170.0;0.0;0.0;0.0;0.0;0.0;0.0
450.0;180.0;0.0;0.0;0.0;0.0;0.0;0.0
450.0;190.0;0.0;0.0;0.0;0.0;0.0;0.0
450.0;200.0;0.0;0.0;0.0;0.0;1.0;0.0
450.0;210.0;0.0;0.0;1.0;1.0;0.0;0.0
450.0;220.0;0.0;0.0;0.0;0.0;0.0;0.0
450.0;230.0;0.0;0.0;0.0;1.0;0.0;0.0
450.0;240.0;0.0;0.0;0.0;0.0;0.0;1.0
450.0;250.0;1.0;0.0;0.0;1.0;0.0;0.0
450.0;260.0;0.0;0.0;0.0;0.0;0.0;0.0
450.0;270.0;0.0;0.0;0.0;0.0;1.0;0.0
450.0;280.0;0.0;0.0;0.0;0.0;0.0;0.0
450.0;290.0;0.0;0.0;0.0;1.0;0.0;0.0
450.0;300.0;0.0;0.0;0.0;0.0;0.0;0.0
450.0;310.0;0.0;0.0;0.0;0.0;0.0;0.0
450.0;320.0;0.0;0.0;0.0;0.0;1.0;0.0
450.0;330.0;0.0;0.0;0.0;0.0;0.0;0.0
450.0;340.0;0.0;0.0;1.0;0.0;1.0;0.0
450.0;350.0;0.0;0.0;0.0;0.0;0.0;0.0
450.0;360.0;0.0;0.0;0.0;0.0;0.0;1.0
450.0;370.0;1.0;0.0;0.0;0.0;0.0;0.0
450.0;380.0;0.0;0.0;1.0;0.0;1.0;0.0
450.0;390.0;0.0;0.0;0.0;0.0;0.0;1.0
450.0;400.0;0.0;0.0;0.0;0.0;0.0;1.0
450.0;410.0;0.0;0.0;0.0;1.0;0.0;0.0
450.0;420.0;0.0;0.0;0.0;0.0;0.0;0.0
450.0;430.0;0.0;0.0;0.0;0.0;0.0;0.0
450.0;440.0;0.0;0.0;1.0;0.0;0.0;0.0
450.0;450.0;0.0;0.0;0.0;0.0;0.0;0.0
450.0;460.0;0.0;1.0;1.0;1.0;1.0;0.0
450.0;470.0;0.0;0.0;1.0;0.0;0.0;0.0
450.0;480.0;0.0;1.0;0.0;0.0;0.0;1.0
450.0;490.0;1.0;0.0;0.0;0.0;0.0;0.0
460.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
460.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0
460.0;20.0;0.0;0.0;0.0;0.0;0.0;1.0
460.0;30.0;0.0;1.0;0.0;0.0;1.0;0.0
460.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0
460.0;50.0;0.0;0.0;0.0;0.0;0.0;0.0
460.0;60.0;0.0;1.0;0.0;0.0;0.0;0.0
460.0;70.0;0.0;1.0;0.0;0.0;0.0;0.0
460.0;80.0;0.0;0.0;0.0;0.0;0.0;0.0
460.0;90.0;0.0;0.0;0.0;0.0;0.0;0.0
460.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0
460.0;110.0;1.0;0.0;0.0;0.0;0.0;1.0
460.0;120.0;0.0;0.0;0.0;0.0;0.0;0.0
460.0;130.0;0.0;0.0;0.0;0.0;0.0;1.0
460.0;140.0;0.0;0.0;0.0;0.0;0.0;0.0
460.0;150.0;0.0;0.0;0.0;0.0;0.0;1.0
460.0;160.0;0.0;0.0;0.0;0.0;0.0;0.0
460.0;170.0;0.0;0.0;0.0;0.0;0.0;0.0
460.0;180.0;0.0;0.0;1.0;0.0;1.0;0.0
460.0;190.0;0.0;0.0;1.0;0.0;0.0;0.0
460.0;200.0;0.0;0.0;0.0;0.0;0.0;1.0
460.0;210.0;0.0;0.0;0.0;0.0;0.0;0.0
460.0;220.0;0.0;0.0;0.0;0.0;0.0;0.0
460.0;230.0;0.0;1.0;0.0;0.0;0.0;1.0
460.0;240.0;0.0;0.0;0.0;1.0;0.0;0.0
460.0;250.0;1.0;0.0;0.0;0.0;0.0;0.0
460.0;260.0;0.0;0.0;0.0;0.0;0.0;0.0
460.0;270.0;0.0;0.0;0.0;0.0;0.0;0.0
460.0;280.0;0.0;0.0;0.0;0.0;0.0;0.0
460.0;290.0;0.0;1.0;0.0;0.0;0.0;0.0
460.0;300.0;0.0;0.0;0.0;0.0;1.0;0.0
460.0;310.0;0.0;0.0;0.0;0.0;1.0;0.0
460.0;320.0;0.0;0.0;0.0;0.0;0.0;0.0
460.0;330.0;0.0;0.0;0.0;0.0;0.0;0.0
460.0;340.0;0.0;0.0;0.0;1.0;0.0;0.0
460.0;350.0;0.0;0.0;0.0;0.0;0.0;0.0
460.0;360.0;0.0;0.0;0.0;0.0;0.0;1.0
460.0;370.0;1.0;1.0;0.0;0.0;0.0;0.0
460.0;380.0;0.0;0.0;0.0;0.0;0.0;0.0
460.0;390.0;0.0;0.0;0.0;0.0;0.0;0.0
460.0;400.0;0.0;1.0;0.0;0.0;0.0;0.0
460.0;410.0;0.0;0.0;0.0;0.0;0.0;0.0
460.0;420.0;0.0;0.0;0.0;1.0;0.0;0.0
460.0;430.0;0.0;0.0;0.0;0.0;0.0;0.0
460.0;440.0;0.0;0.0;0.0;0.0;0.0;0.0
460.0;450.0;0.0;0.0;0.0;0.0;0.0;0.0
460.0;460.0;0.0;1.0;1.0;1.0;1.0;1.0
460.0;470.0;0.0;0.0;0.0;0.0;0.0;1.0
460.0;480.0;0.0;0.0;0.0;0.0;0.0;0.0
460.0;490.0;1.0;0.0;0.0;0.0;0.0;0.0
470.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
470.0;10.0;0.0;1.0;0.0;0.0;0.0;0.0
470.0;20.0;0.0;1.0;0.0;0.0;0.0;0.0
470.0;30.0;0.0;0.0;1.0;0.0;1.0;0.0
470.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0
470.0;50.0;0.0;0.0;0.0;0.0;0.0;0.0
470.0;60.0;0.0;0.0;0.0;1.0;0.0;0.0
470.0;70.0;0.0;0.0;1.0;0.0;0.0;0.0
470.0;80.0;0.0;0.0;1.0;1.0;0.0;0.0
470.0;90.0;0.0;0.0;0.0;0.0;0.0;0.0
470.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0
470.0;110.0;1.0;0.0;0.0;0.0;0.0;0.0
